track_id,track_name,primary_artist_name,album_release_year,track_popularity,popularity_bin,n_ratings_track,p_empirical,p_artist,n_artist,p_year,n_year,p_popularity,n_popularity,p_artist_genre,n_artist_genre,p_mood_timbre,n_mood_timbre,p_dance_party,n_dance_party,p_instrumental_electronic,n_instrumental_electronic,n_feature_support,p_feature_weighted,p_final,p_global,method
0ABEVL7pgQLokhBcNJmozw,Worth It,Fifth Harmony,2015,57,Medium,9,0.18181818181818182,0.13636363636363635,20,0.39804469273743015,714,0.12817551963048499,864,0.13636363636363635,20,0.3506040268456376,3723,0.3105590062111801,3862,0.35392938496583143,3510,12713,0.3262301334628892,0.32613063219074095,0.3328613077884215,mixed
006aTr4KxDs9zELves3ipi,Maniac,Conan Gray,2022,36,Medium,8,0.2,0.2,8,0.16326530612244897,194,0.12817551963048499,864,0.2,8,0.3506040268456376,3723,0.3105590062111801,3862,0.29694621695533274,4386,13045,0.3030079808872034,0.30295631188164507,0.3328613077884215,mixed
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),Mustard,2019,74,High,4,0.16666666666666666,0.0625,14,0.2433668801463861,1091,0.35250295266648496,11005,0.0625,14,0.3523118074130684,2615,0.3248459958932238,4868,0.29694621695533274,4386,23993,0.33141395231051307,0.33138680048726754,0.3328613077884215,mixed
2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,Ashe,2019,72,High,5,0.14285714285714285,0.14285714285714285,5,0.2433668801463861,1091,0.35250295266648496,11005,0.14285714285714285,5,0.3506040268456376,3723,0.3248459958932238,4868,0.35257548845470693,3376,24073,0.34159190062419237,0.3415488312136458,0.3328613077884215,mixed
41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,Bad Bunny,2020,78,High,9,0.36363636363636365,0.14619883040935672,169,0.17761557177615572,820,0.35250295266648496,11005,0.1497005988023952,165,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,25136,0.3287472113294684,0.32876051336720125,0.3328613077884215,mixed
3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,2015,77,High,6,0.125,0.2916666666666667,22,0.39804469273743015,714,0.35250295266648496,11005,0.2916666666666667,22,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,24630,0.328481239787382,0.32843258552050214,0.3328613077884215,mixed
6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Cardi B,2018,72,High,6,0.125,0.06666666666666667,13,0.231369150779896,1152,0.35250295266648496,11005,0.06666666666666667,13,0.3057779701363341,4619,0.3248459958932238,4868,0.35392938496583143,3510,25180,0.33294578306772,0.332896241644515,0.3328613077884215,mixed
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Rihanna,2005,79,High,12,0.5,0.4461538461538462,128,0.47368421052631576,188,0.35250295266648496,11005,0.4166666666666667,118,0.3419047619047619,1048,0.3105590062111801,3862,0.35392938496583143,3510,19859,0.33294578306772,0.5,0.3328613077884215,empirical
4TCL0qqKyqsMZml0G3M9IM,Telephone,Lady Gaga,2009,70,High,9,0.36363636363636365,0.45454545454545453,97,0.4827586206896552,259,0.35250295266648496,11005,0.45454545454545453,97,0.3506040268456376,3723,0.3105590062111801,3862,0.29694621695533274,4386,23429,0.33717038552865664,0.33717962623730524,0.3328613077884215,mixed
2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,2018,72,High,11,0.3076923076923077,0.4594594594594595,72,0.231369150779896,1152,0.35250295266648496,11005,0.4594594594594595,72,0.3419047619047619,1048,0.3248459958932238,4868,0.35392938496583143,3510,21727,0.33717038552865664,0.3076923076923077,0.3328613077884215,empirical
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Vanessa Carlton,2002,79,High,10,0.3333333333333333,0.3333333333333333,10,0.37745098039215685,202,0.35250295266648496,11005,0.3333333333333333,10,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,22324,0.33717038552865664,0.3333333333333333,0.3328613077884215,empirical
5GK7eDDTVz7CTge1wJrDQW,Kill This Love,BLACKPINK,2019,71,High,13,0.26666666666666666,0.3111111111111111,43,0.2433668801463861,1091,0.35250295266648496,11005,0.3111111111111111,43,0.3419047619047619,1048,0.3248459958932238,4868,0.29694621695533274,4386,22484,0.33717038552865664,0.26666666666666666,0.3328613077884215,empirical
2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,Frank Ocean,2016,84,High,17,0.5263157894736842,0.417910447761194,65,0.3399532710280374,854,0.35250295266648496,11005,0.417910447761194,65,0.3506040268456376,3723,0.39124579124579123,2968,0.35257548845470693,3376,22056,0.33717038552865664,0.5263157894736842,0.3328613077884215,empirical
3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,2014,78,High,6,0.5,0.2727272727272727,31,0.5425709515859767,597,0.35250295266648496,11005,0.2727272727272727,31,0.3419047619047619,1048,0.3105590062111801,3862,0.3578231292517007,733,17307,0.34899567292753825,0.34904332616868944,0.3328613077884215,mixed
5hM5arv9KDbCHS0k9uqwjr,Borderline,Tame Impala,2020,83,High,7,0.3333333333333333,0.375,22,0.17761557177615572,820,0.35250295266648496,11005,0.375,22,0.3506040268456376,3723,0.3105590062111801,3862,0.35392938496583143,3510,22964,0.33915587411399206,0.33915273064558343,0.3328613077884215,mixed
7n3REqDfZBpkd0bEpGu2H3,Mr. Jones,Counting Crows,2003,50,Medium,3,0.6,,0,0.4146341463414634,121,0.12817551963048499,864,,0,0.3523118074130684,2615,0.3248459958932238,4868,0.35257548845470693,3376,11844,0.32538600772256,0.32545865986337,0.3328613077884215,mixed
4F7A0DXBrmUAkp32uenhZt,Party Monster,The Weeknd,2016,78,High,7,0.2222222222222222,0.30246913580246915,160,0.3399532710280374,854,0.35250295266648496,11005,0.30246913580246915,160,0.3057779701363341,4619,0.3248459958932238,4868,0.35392938496583143,3510,25176,0.33771865641013127,0.3376855971889155,0.3328613077884215,mixed
3YuaBvuZqcwN3CEAyyoaei,Like a Stone,Audioslave,2002,80,High,6,0.5,0.5,6,0.37745098039215685,202,0.35250295266648496,11005,0.5,6,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,22316,0.3485139934200581,0.34855119403859547,0.3328613077884215,mixed
3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift,2019,77,High,14,0.4375,0.4833948339483395,269,0.2433668801463861,1091,0.35250295266648496,11005,0.4828897338403042,261,0.3523118074130684,2615,0.3105590062111801,3862,0.29694621695533274,4386,23489,0.3485139934200581,0.4375,0.3328613077884215,empirical
04S1pkp1VaIqjg8zZqknR5,Enchanted,Taylor Swift,2010,71,High,9,0.6363636363636364,0.4833948339483395,269,0.508833922261484,281,0.35250295266648496,11005,0.4828897338403042,261,0.3419047619047619,1048,0.3105590062111801,3862,0.35392938496583143,3510,20236,0.3497875137960922,0.34991068948605214,0.3328613077884215,mixed
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Polo G,2019,74,High,9,0.09090909090909091,0.09523809523809523,19,0.2433668801463861,1091,0.35250295266648496,11005,0.09090909090909091,9,0.3419047619047619,1048,0.3105590062111801,3862,0.29694621695533274,4386,21420,0.32714988700349396,0.32705203245689357,0.3328613077884215,mixed
6jgkEbmQ2F2onEqsEhiliL,My Kind of Woman,Mac DeMarco,2012,82,High,7,0.7777777777777778,0.4358974358974359,37,0.5325443786982249,505,0.35250295266648496,11005,0.4358974358974359,37,0.3523118074130684,2615,0.3248459958932238,4868,0.35392938496583143,3510,22577,0.35103821580291633,0.35116642138893517,0.3328613077884215,mixed
7F25roCtYi55JouckaayPC,Judas,Lady Gaga,2011,82,High,14,0.625,0.45454545454545453,97,0.5172413793103449,288,0.35250295266648496,11005,0.45454545454545453,97,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,24354,0.35103821580291633,0.625,0.3328613077884215,empirical
3iVcZ5G6tvkXZkZKlMpIUs,Alright,Kendrick Lamar,2015,79,High,6,0.125,0.18181818181818182,86,0.39804469273743015,714,0.35250295266648496,11005,0.18181818181818182,86,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,24868,0.33713192868071584,0.3370799153100094,0.3328613077884215,mixed
0mL82sxCRjrs3br407IdJh,Is There Someone Else?,The Weeknd,2022,81,High,3,0.4,0.30246913580246915,160,0.16326530612244897,194,0.35250295266648496,11005,0.30246913580246915,160,0.3506040268456376,3723,0.3248459958932238,4868,0.35392938496583143,3510,23620,0.3444815872877265,0.34448617695512557,0.3328613077884215,mixed
24LP2wwXRSsFkCtpqLi7p3,Monster,Skillet,2009,46,Medium,6,0.25,0.25,6,0.4827586206896552,259,0.12817551963048499,864,0.25,6,0.3057779701363341,4619,0.18122977346278318,307,0.29694621695533274,4386,10447,0.28805697608440245,0.2880565630635624,0.3328613077884215,mixed
2aPTvyE09vUCRwVvj0I8WK,Sundress,A$AP Rocky,2018,80,High,6,0.125,0.043478260869565216,21,0.231369150779896,1152,0.35250295266648496,11005,0.043478260869565216,21,0.3057779701363341,4619,0.3248459958932238,4868,0.29694621695533274,4386,26072,0.3238646709047531,0.32382065308451125,0.3328613077884215,mixed
1WvrDdouh6C51In1SdATbq,BICHOTA,KAROL G,2021,68,High,4,0.3333333333333333,0.16666666666666666,16,0.1435114503816794,653,0.35250295266648496,11005,0.16666666666666666,16,0.3057779701363341,4619,0.3248459958932238,4868,0.29694621695533274,4386,25563,0.3236898255798216,0.32369312703606845,0.3328613077884215,mixed
3Ek7BRwu6eO2kSeNMlZC1A,Hey Mama,David Guetta,2021,50,Medium,6,0.125,0.2564102564102564,37,0.1435114503816794,653,0.12817551963048499,864,0.2564102564102564,37,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,12688,0.31836297856968554,0.31827734072815145,0.3328613077884215,mixed
4kTLpAbhuEGHAAdDjOIWaa,Pursuit Of Happiness (Nightmare),Kid Cudi,2009,71,High,6,0.125,0.125,6,0.4827586206896552,259,0.35250295266648496,11005,0.125,6,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,24253,0.33789028699900114,0.3378366116253076,0.3328613077884215,mixed
0gb1J5UrTpzaU1s3nupgCd,No Money,Galantis,2016,67,High,10,0.16666666666666666,0.16666666666666666,10,0.3399532710280374,854,0.35250295266648496,11005,0.16666666666666666,10,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,24746,0.33789028699900114,0.16666666666666666,0.3328613077884215,empirical
6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,Drake,2017,81,High,5,0.14285714285714285,0.31176470588235294,168,0.3100401606425703,1243,0.35250295266648496,11005,0.31176470588235294,168,0.3057779701363341,4619,0.3248459958932238,4868,0.29694621695533274,4386,26457,0.32753380480633265,0.32749992571022646,0.3328613077884215,mixed
5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,2016,72,High,7,0.1111111111111111,0.1111111111111111,7,0.3399532710280374,854,0.35250295266648496,11005,0.1111111111111111,7,0.3057779701363341,4619,0.3248459958932238,4868,0.29694621695533274,4386,25746,0.3288783489796904,0.3288199461896657,0.3328613077884215,mixed
0VhgEqMTNZwYL1ARDLLNCX,Can I Be Him,James Arthur,2016,80,High,17,0.42105263157894735,0.4782608695652174,67,0.3399532710280374,854,0.35250295266648496,11005,0.4782608695652174,67,0.3506040268456376,3723,0.3248459958932238,4868,0.35257548845470693,3376,23960,0.3288783489796904,0.42105263157894735,0.3328613077884215,empirical
2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,Taylor Swift,2017,80,High,12,0.5,0.4833948339483395,269,0.3100401606425703,1243,0.35250295266648496,11005,0.4828897338403042,261,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,25755,0.3288783489796904,0.5,0.3328613077884215,empirical
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,2013,76,High,6,0.125,0.043478260869565216,21,0.5323886639676113,492,0.35250295266648496,11005,0.043478260869565216,21,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,24406,0.33013249607192396,0.33008265165086453,0.3328613077884215,mixed
48zFZh27QU5qsrBjn4C2FA,Vaina Loca,Ozuna,2018,76,High,6,0.125,0.26666666666666666,28,0.231369150779896,1152,0.35250295266648496,11005,0.26666666666666666,28,0.3506040268456376,3723,0.3105590062111801,3862,0.35257548845470693,3376,23174,0.3389878468618523,0.3389311530344258,0.3328613077884215,mixed
2GgxS8bUT5G25QJTsfSv0R,Burn,Ellie Goulding,2014,64,High,5,0.2857142857142857,0.3076923076923077,24,0.5425709515859767,597,0.35250295266648496,11005,0.3076923076923077,24,0.3057779701363341,4619,0.3248459958932238,4868,0.29694621695533274,4386,25523,0.3335854326888004,0.3335759172645053,0.3328613077884215,mixed
2gTRCIZ58gBGBO4dGRUwjs,Good Riddance (Time of Your Life),Green Day,2001,44,Medium,2,0.25,0.375,46,0.36774193548387096,153,0.12817551963048499,864,0.5,28,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,12188,0.32935630665338356,0.32934473105220036,0.3328613077884215,mixed
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Rihanna,2015,73,High,6,0.125,0.4461538461538462,128,0.39804469273743015,714,0.35250295266648496,11005,0.4166666666666667,118,0.3057779701363341,4619,0.3105590062111801,3862,0.35392938496583143,3510,23956,0.33911332155220797,0.3390584198041946,0.3328613077884215,mixed
1Ov37jtRQ2YNAe8HzfczkL,Wildest Dreams (Taylor's Version),Taylor Swift,2021,73,High,10,0.5,0.4833948339483395,269,0.1435114503816794,653,0.35250295266648496,11005,0.4828897338403042,261,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,25055,0.33911332155220797,0.5,0.3328613077884215,empirical
2ygMBIctKIAfbEBcT9065L,Pump It,Black Eyed Peas,2005,81,High,6,0.25,0.45454545454545453,64,0.47368421052631576,188,0.35250295266648496,11005,0.45454545454545453,64,0.3057779701363341,4619,0.3105590062111801,3862,0.35392938496583143,3510,23312,0.3380472307591867,0.33802347028761504,0.3328613077884215,mixed
1jF7IL57ayN4Ity3jQqGu0,Try,P!nk,2012,81,High,14,0.625,0.5510204081632653,47,0.5325443786982249,505,0.35250295266648496,11005,0.5510204081632653,47,0.3523118074130684,2615,0.3248459958932238,4868,0.29694621695533274,4386,23473,0.3380472307591867,0.625,0.3328613077884215,empirical
7dZ1Odmx9jWIweQSatnRqo,Million Reasons,Lady Gaga,2016,75,High,9,0.45454545454545453,0.45454545454545453,97,0.3399532710280374,854,0.35250295266648496,11005,0.45454545454545453,97,0.3523118074130684,2615,0.39124579124579123,2968,0.35257548845470693,3376,21012,0.35839560604729753,0.35843068675612333,0.3328613077884215,mixed
7cyGxmLnHWlwt41cr2RZzG,Do It To It,ACRAZE,2021,67,High,9,0.2727272727272727,0.2727272727272727,9,0.1435114503816794,653,0.35250295266648496,11005,0.2727272727272727,9,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,24543,0.3215618139133535,0.32154621827015545,0.3328613077884215,mixed
054ue8u2erwwGNgSIZLEPq,Scream & Shout,will.i.am,2012,43,Medium,5,0.14285714285714285,0.14285714285714285,5,0.5325443786982249,505,0.12817551963048499,864,0.14285714285714285,5,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,14356,0.31834563072429295,0.31828961290316155,0.3328613077884215,mixed
6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,Lizzo,2022,73,High,5,0.14285714285714285,0.13333333333333333,13,0.16326530612244897,194,0.35250295266648496,11005,0.13333333333333333,13,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,24202,0.3348262503907029,0.33478620453910135,0.3328613077884215,mixed
1ixbwbeBi5ufN4noUKmW5a,Paper Planes,M.I.A.,2007,78,High,20,0.5909090909090909,0.5909090909090909,20,0.5084175084175084,295,0.35250295266648496,11005,0.5909090909090909,20,0.3523118074130684,2615,0.3105590062111801,3862,0.35392938496583143,3510,21327,0.3348262503907029,0.5909090909090909,0.3328613077884215,empirical
3S8jK1mGzQi24ilFb45DAZ,Lonely (with benny blanco),Justin Bieber,2021,70,High,6,0.25,0.34146341463414637,121,0.1435114503816794,653,0.35250295266648496,11005,0.15384615384615385,11,0.3506040268456376,3723,0.39124579124579123,2968,0.35257548845470693,3376,21857,0.3510465081088577,0.351014628591242,0.3328613077884215,mixed
20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Billie Eilish,2021,72,High,9,0.45454545454545453,0.3815789473684211,150,0.1435114503816794,653,0.35250295266648496,11005,0.3815789473684211,150,0.3506040268456376,3723,0.3105590062111801,3862,0.35392938496583143,3510,23053,0.3398436650338433,0.3398869007319393,0.3328613077884215,mixed
5etLsVltqBzL7A14rIWwAs,Fade Into You,Mazzy Star,2020,46,Medium,3,0.2,,0,0.17761557177615572,820,0.12817551963048499,864,,0,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,12781,0.318625020013468,0.31860276267462306,0.3328613077884215,mixed
7LpMG3AEaIJgs62HQhAa91,i'm so tired...,Lauv,2020,70,High,19,0.09523809523809523,0.25925925925925924,25,0.17761557177615572,820,0.35250295266648496,11005,0.25925925925925924,25,0.3057779701363341,4619,0.3248459958932238,4868,0.35257548845470693,3376,24738,0.318625020013468,0.09523809523809523,0.3328613077884215,empirical
2TeLIzFBe3hxkPR5FIQZut,Like I Can,Sam Smith,2014,74,High,16,0.5,0.39361702127659576,92,0.5425709515859767,597,0.35250295266648496,11005,0.39361702127659576,92,0.3506040268456376,3723,0.3248459958932238,4868,0.35257548845470693,3376,23753,0.318625020013468,0.5,0.3328613077884215,empirical
3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,Green Day,2004,82,High,10,0.5,0.375,46,0.5189873417721519,156,0.35250295266648496,11005,0.5,28,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,22332,0.318625020013468,0.5,0.3328613077884215,empirical
5ZSl6gDoV6bPPxzmLeneV9,Rise,Jonas Blue,2018,70,High,7,0.3333333333333333,0.3333333333333333,7,0.231369150779896,1152,0.35250295266648496,11005,0.3333333333333333,7,0.3419047619047619,1048,0.3105590062111801,3862,0.29694621695533274,4386,21467,0.32657635827875264,0.3265800230789449,0.3328613077884215,mixed
52gvlDnre9craz9dKGObp8,La La La,Naughty Boy,2013,69,High,4,0.3333333333333333,,0,0.5323886639676113,492,0.35250295266648496,11005,,0,0.3057779701363341,4619,0.3105590062111801,3862,0.35392938496583143,3510,23488,0.340397356782928,0.34039455086187725,0.3328613077884215,mixed
4Ouhoi2lAhrLJKFzUqEzwl,Born To Die,Lana Del Rey,2012,78,High,10,0.6666666666666666,0.61,98,0.5325443786982249,505,0.35250295266648496,11005,0.61,98,0.3057779701363341,4619,0.39124579124579123,2968,0.29694621695533274,4386,23679,0.340397356782928,0.6666666666666666,0.3328613077884215,empirical
7x8dCjCr0x6x2lXKujYD34,The Pretender,Foo Fighters,2007,78,High,10,0.6666666666666666,0.3870967741935484,29,0.5084175084175084,295,0.35250295266648496,11005,0.3870967741935484,29,0.3419047619047619,1048,0.3105590062111801,3862,0.35257548845470693,3376,19644,0.340397356782928,0.6666666666666666,0.3328613077884215,empirical
7EQGXaVSyEDsCWKmUcfpLk,Die Young,Kesha,2012,80,High,10,0.6666666666666666,0.6666666666666666,10,0.5325443786982249,505,0.35250295266648496,11005,0.6666666666666666,10,0.3523118074130684,2615,0.3105590062111801,3862,0.29694621695533274,4386,22393,0.340397356782928,0.6666666666666666,0.3328613077884215,empirical
4m0q0xQ2BNl9SCAGKyfiGZ,Somebody Else,The 1975,2016,73,High,4,0.16666666666666666,,0,0.3399532710280374,854,0.35250295266648496,11005,,0,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,24836,0.33655344721233976,0.3365253549750756,0.3328613077884215,mixed
2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,Michael Jackson,2012,74,High,13,0.6,0.3939393939393939,31,0.5325443786982249,505,0.35250295266648496,11005,0.3939393939393939,31,0.3057779701363341,4619,0.39124579124579123,2968,0.29694621695533274,4386,23545,0.33655344721233976,0.6,0.3328613077884215,empirical
6700Z4Izi8EbB6JNthU6Ma,Hold Me While You Wait,Lewis Capaldi,2019,57,Medium,10,0.16666666666666666,0.23255813953488372,41,0.2433668801463861,1091,0.12817551963048499,864,0.16666666666666666,10,0.3057779701363341,4619,0.3248459958932238,4868,0.35257548845470693,3376,14869,0.33655344721233976,0.16666666666666666,0.3328613077884215,empirical
0wHFktze2PHC5jDt3B17DC,First Class,Jack Harlow,2022,74,High,2,0.25,0.14285714285714285,5,0.16326530612244897,194,0.35250295266648496,11005,0.14285714285714285,5,0.3057779701363341,4619,0.3105590062111801,3862,0.35392938496583143,3510,23200,0.3347599659070442,0.3347522528120204,0.3328613077884215,mixed
6etwirSInfuJrSOlogS6Sh,American Boy,Estelle,2008,80,High,4,0.16666666666666666,,0,0.5475,398,0.35250295266648496,11005,,0,0.3523118074130684,2615,0.3105590062111801,3862,0.35257548845470693,3376,21256,0.3485199376652281,0.3484820523859984,0.3328613077884215,mixed
5YanmSgudc0CaxZrn40YnM,Wasted On You,Morgan Wallen,2021,77,High,7,0.4444444444444444,0.25,26,0.1435114503816794,653,0.35250295266648496,11005,0.26666666666666666,13,0.3523118074130684,2615,0.39124579124579123,2968,0.3578231292517007,733,18013,0.3512901749832061,0.351321235922367,0.3328613077884215,mixed
6JGQ98So2ik5GVI9ydQ2Yh,Don't Speak,No Doubt,2003,60,Medium,7,0.3333333333333333,0.3333333333333333,7,0.4146341463414634,121,0.12817551963048499,864,0.3333333333333333,7,0.3057779701363341,4619,0.39124579124579123,2968,0.35392938496583143,3510,12096,0.3291598826541327,0.3291638233048698,0.3328613077884215,mixed
1Cj2vqUwlJVG27gJrun92y,The Sound of Silence,Disturbed,2015,77,High,8,0.4,0.3125,14,0.39804469273743015,714,0.35250295266648496,11005,0.3125,14,0.3523118074130684,2615,0.39124579124579123,2968,0.35257548845470693,3376,20706,0.35956042420575013,0.3595695946620151,0.3328613077884215,mixed
1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,The Cure,1979,77,High,2,0.25,0.3,8,0.05263157894736842,36,0.35250295266648496,11005,0.3,8,0.3523118074130684,2615,0.3248459958932238,4868,0.35257548845470693,3376,21916,0.3458161327561895,0.3458044380519545,0.3328613077884215,mixed
5oDa9TpatXwG8JNPUE988c,Play Date,Melanie Martinez,2015,42,Medium,6,0.125,0.125,6,0.39804469273743015,714,0.12817551963048499,864,0.125,6,0.3523118074130684,2615,0.3248459958932238,4868,0.35392938496583143,3510,12583,0.3291261913862242,0.329030440229801,0.3328613077884215,mixed
4JiEyzf0Md7KEFFGWDDdCr,Knockin' On Heaven's Door,Guns N' Roses,1991,81,High,7,0.1111111111111111,0.045454545454545456,42,0.09722222222222222,70,0.35250295266648496,11005,0.045454545454545456,42,0.3523118074130684,2615,0.3248459958932238,4868,0.35257548845470693,3376,22018,0.34439268838700243,0.34431595327698405,0.3328613077884215,mixed
0za55KLGfhCOr2TC4RM6dr,Sofia,Clairo,2019,79,High,8,0.5,0.5,8,0.2433668801463861,1091,0.35250295266648496,11005,0.5,8,0.3506040268456376,3723,0.3248459958932238,4868,0.35257548845470693,3376,24079,0.3417796784227756,0.34183036202530925,0.3328613077884215,mixed
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,2008,80,High,6,0.5,0.4461538461538462,128,0.5475,398,0.35250295266648496,11005,0.4166666666666667,118,0.3523118074130684,2615,0.3105590062111801,3862,0.29694621695533274,4386,22512,0.33877687005440066,0.33881850206187425,0.3328613077884215,mixed
6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,Pink Floyd,1975,82,High,4,0.16666666666666666,0.05,18,0.058823529411764705,15,0.35250295266648496,11005,0.05,18,0.3506040268456376,3723,0.39124579124579123,2968,0.35257548845470693,3376,21123,0.35689872737185424,0.3568570355321297,0.3328613077884215,mixed
1k2pQc5i348DCHwbn5KTdc,Pink Pony Club,Chappell Roan,2023,84,High,7,0.3333333333333333,0.3333333333333333,7,0.0625,94,0.35250295266648496,11005,0.3333333333333333,7,0.3057779701363341,4619,0.3248459958932238,4868,0.35257548845470693,3376,23976,0.3367467882491967,0.33674498243065915,0.3328613077884215,mixed
1ue7zm5TVVvmoQV8lK6K2H,Pretty Girl,Maggie Lindemann,2016,61,High,8,0.1,0.1,8,0.3399532710280374,854,0.35250295266648496,11005,0.1,8,0.3523118074130684,2615,0.3248459958932238,4868,0.3578231292517007,733,20091,0.3452352988147318,0.3451346446644458,0.3328613077884215,mixed
4waqcUQWdj0yH26STWl2Rq,Rosas,La Oreja de Van Gogh,2003,79,High,9,0.2727272727272727,0.2727272727272727,9,0.4146341463414634,121,0.35250295266648496,11005,0.2727272727272727,9,0.3523118074130684,2615,0.39124579124579123,2968,0.3578231292517007,733,17460,0.359631925390732,0.35957951093879886,0.3328613077884215,mixed
15og0pCEcTFWEXOFKdcJlU,Hate Me,Ellie Goulding,2020,76,High,6,0.625,0.3076923076923077,24,0.17761557177615572,820,0.35250295266648496,11005,0.3076923076923077,24,0.3506040268456376,3723,0.3248459958932238,4868,0.29694621695533274,4386,24850,0.33113666618492793,0.3312079288326739,0.3328613077884215,mixed
3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police,1978,78,High,4,0.16666666666666666,0.18181818181818182,9,0.038461538461538464,24,0.35250295266648496,11005,0.18181818181818182,9,0.3523118074130684,2615,0.39124579124579123,2968,0.29694621695533274,4386,21016,0.34585262235117287,0.3458154463205669,0.3328613077884215,mixed
40rvBMQizxkIqnjPdEWY1v,Down with the Sickness,Disturbed,2000,78,High,6,0.25,0.3125,14,0.27049180327868855,120,0.35250295266648496,11005,0.3125,14,0.3057779701363341,4619,0.3105590062111801,3862,0.35257548845470693,3376,23010,0.3356166527179461,0.3355937418618042,0.3328613077884215,mixed
29TPjc8wxfz4XMn21O7VsZ,Sky,Playboi Carti,2020,79,High,4,0.16666666666666666,0.058823529411764705,15,0.17761557177615572,820,0.35250295266648496,11005,0.058823529411764705,15,0.3523118074130684,2615,0.3248459958932238,4868,0.29694621695533274,4386,23724,0.3301198682538083,0.3300928994057495,0.3328613077884215,mixed
67iAlVNDDdddxqSD2EZhFs,I'm Gonna Be (500 Miles),The Proclaimers,1988,75,High,6,0.375,0.375,6,0.20689655172413793,27,0.35250295266648496,11005,0.375,6,0.3057779701363341,4619,0.3248459958932238,4868,0.35392938496583143,3510,24041,0.33798013230778606,0.3379883024700691,0.3328613077884215,mixed
01Lr5YepbgjXAWR9iOEyH1,Love Sosa,Chief Keef,2012,77,High,4,0.16666666666666666,,0,0.5325443786982249,505,0.35250295266648496,11005,,0,0.3057779701363341,4619,0.3105590062111801,3862,0.29694621695533274,4386,24377,0.3307374201459263,0.33071094550365526,0.3328613077884215,mixed
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,2019,74,High,13,0.2,0.36585365853658536,39,0.2433668801463861,1091,0.35250295266648496,11005,0.36585365853658536,39,0.3057779701363341,4619,0.3248459958932238,4868,0.35392938496583143,3510,25171,0.3307374201459263,0.2,0.3328613077884215,empirical
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,2019,74,High,4,0.16666666666666666,0.058823529411764705,15,0.2433668801463861,1091,0.35250295266648496,11005,0.058823529411764705,15,0.3057779701363341,4619,0.3248459958932238,4868,0.29694621695533274,4386,25999,0.3247322046320384,0.32470945889439595,0.3328613077884215,mixed
